Id;Year;Country;Cash;Liquid_Assets;Gross_Loans;Total_Assets;Total_Deposits;Total_Liabilities;Total_Equity;Net_Interest_Income;NPL_s_Gross_Loans;Loan_Loss_Provisions_s_Gross_Loans;Net_Interest_Revenue_s_Total_Assets;ROAE;ROAA;Liquid_Assets_s_Total_Assets;Total_Equity_s_Total_Assets;NonInt_Ex_s_Avg_Assets;Total_Cap_Ratio;Rating_num;Rating
Id_073;2015;MEXICO;907,04;2.122,34;724,78;3.941,48;1.026,41;3.552,26;389,21;35,63;0,87;0,59;1,03;11,37;1,07;53,85;9,87;4,28;16,62;11;BB+
Id_076;2015;PANAMA;190,80;1.655,20;9.720,20;14.809,40;10.320,50;13.188,30;1.621,10;466,40;1,31;0,32;3,33;20,45;2,35;11,18;10,95;1,72;17,21;9;BBB
Id_077;2015;PANAMA;567,80;3.544,50;13.055,80;18.705,50;12.291,40;16.465,50;2.240,00;965,10;0,38;1,47;5,39;15,31;1,81;18,95;11,98;5,29;13,51;10;BBB-
Id_078;2015;PANAMA;1,03;168,05;1.530,46;1.852,37;934,58;1.647,08;205,29;45,55;3,06;0,57;2,47;8,56;0,94;9,07;11,08;1,55;12,06;12;BB
Id_079;2015;PANAMA;224,20;1.145,50;6.820,60;8.920,90;6.604,20;7.973,10;947,80;279,30;2,13;0,61;3,24;10,75;1,09;12,84;10,62;2,30;14,20;8;BBB+
Id_080;2015;PANAMA;28,60;436,00;2.667,20;3.926,50;2.441,50;3.661,40;265,10;134,90;1,37;0,77;3,58;18,88;1,37;11,10;9,35;2,17;16,15;10;BBB-
Id_081;2015;PANAMA;195,40;3.505,30;3.422,90;9.832,80;8.934,40;9.140,80;692,00;192,80;0,91;-0,14;2,01;14,92;1,06;35,65;7,04;1,28;13,95;9;BBB
Id_083;2015;PARAGUAY;131,73;199,02;377,17;601,63;527,47;552,39;49,24;7,82;1,44;0,03;1,54;10,53;0,86;33,08;8,18;3,01;8,18;13;BB-
Id_085;2015;PARAGUAY;368,36;296,36;1.966,63;2.635,92;1.819,18;2.462,08;173,84;111,73;1,79;1,69;4,47;19,77;1,42;11,24;8,23;2,62;8,23;12;BB
Id_086;2015;PARAGUAY;534,41;696,47;2.312,55;3.286,71;2.926,98;2.960,81;325,89;127,79;1,32;1,17;4,21;23,58;2,34;21,19;9,92;2,40;13,16;12;BB
Id_089;2015;PERU;5.207,56;9.692,04;25.814,43;39.731,51;24.814,13;36.187,86;3.543,64;1.962,85;2,62;2,30;5,33;25,89;2,23;24,39;8,92;3,40;14,34;8;BBB+
Id_090;2015;PERU;4.356,05;4.512,51;11.774,23;17.620,64;10.239,06;15.791,67;1.828,97;898,23;3,22;2,63;5,72;17,37;1,87;25,61;10,38;3,16;14,90;7;A-
Id_091;2015;PERU;6.593,93;7.005,13;14.672,72;23.771,44;14.020,38;21.937,05;1.834,39;794,22;2,15;1,36;3,76;24,05;1,91;29,47;7,72;2,34;13,31;8;BBB+
Id_092;2015;PERU;3.473,07;3.558,75;7.422,67;12.150,30;7.594,93;11.109,02;1.041,28;720,42;2,33;2,80;6,63;26,59;2,34;29,29;8,57;3,71;15,53;9;BBB
Id_093;2015;PERU;813,40;301,98;2.403,61;3.285,24;2.215,54;3.045,71;239,52;141,09;1,75;2,19;4,71;13,84;1,04;9,19;7,29;2,62;12,99;10;BBB-
Id_094;2015;PUERTO_RICO;499,95;499,95;4.668,35;7.055,07;4.823,05;6.164,62;890,45;341,84;8,02;3,41;4,73;-0,42;-0,05;7,09;12,62;3,45;16,70;13;BB-
Id_095;2015;PUERTO_RICO;74,20;73,90;399,53;471,61;240,70;368,53;103,08;10,01;3,30;0,80;2,40;4,20;1,00;15,70;21,90;0,90;21,90;8;BBB+
Id_097;2015;URUGUAY;936,01;2.182,65;1.724,09;4.203,25;3.672,23;3.869,43;333,82;129,31;0,86;1,00;3,48;27,94;2,30;51,93;7,94;4,13;7,94;9;BBB
Id_098;2015;URUGUAY;71,13;186,95;1.479,58;1.609,99;770,29;899,20;710,79;161,86;1,87;-0,10;10,81;7,06;3,04;11,61;44,15;9,02;44,15;9;BBB
Id_100;2015;URUGUAY;3.441,65;6.721,85;5.399,06;15.122,35;13.471,43;13.889,45;1.232,89;597,05;3,15;1,75;4,36;17,64;1,47;44,45;8,15;4,33;8,15;9;BBB
Id_124;2015;URUGUAY;85,85;215,84;200,78;434,30;381,81;394,91;39,39;14,88;2,13;1,14;3,89;0,10;0,01;49,70;9,07;7,84;9,07;16;B-
Id_101;2015;URUGUAY;1.632,80;2.732,27;2.538,69;5.619,96;4.894,81;5.273,01;346,95;181,65;1,54;1,14;3,65;5,17;0,34;48,62;6,17;4,28;6,17;10;BBB-
Id_001;2015;PANAMA;43,60;565,00;4.195,50;5.385,80;3.150,00;4.935,70;450,10;134,70;0,82;-0,01;2,73;18,74;1,55;10,49;8,36;1,91;13,56;10;BBB-
Id_128;2014;ARGENTINA;39,31;11,87;108,85;169,59;89,94;158,39;11,20;11,03;3,83;2,00;6,77;23,44;1,27;7,00;6,60;10,18;6,60;18;CCC
Id_002;2014;ARGENTINA;807,02;1.204,12;3.065,68;4.847,15;2.926,54;4.032,41;814,75;325,28;1,94;1,32;7,48;35,19;5,78;24,84;16,81;8,49;16,81;18;CCC
Id_119;2014;BOLIVIA;23,08;67,19;1.052,37;1.281,13;973,95;1.165,59;115,54;151,24;0,96;1,52;12,67;25,66;2,24;5,24;9,02;7,93;9,02;14;B+
Id_007;2014;BOLIVIA;197,32;761,43;1.357,48;2.827,93;2.579,38;2.650,25;177,68;128,99;1,54;1,12;5,23;12,48;0,91;26,93;6,28;5,89;6,28;14;B+
Id_008;2014;BOLIVIA;432,46;507,92;1.757,44;3.128,42;2.821,17;2.907,55;220,87;122,39;2,20;0,25;4,25;17,62;1,28;16,24;7,06;3,24;12,17;14;B+
Id_120;2014;BOLIVIA;129,94;129,94;718,57;1.045,34;864,46;979,67;65,67;59,67;1,21;2,48;6,19;19,57;1,25;12,43;6,28;4,67;6,28;14;B+
Id_121;2014;BOLIVIA;1,03;6,63;14,89;25,57;10,56;11,61;13,97;0,96;0,29;-0,81;3,60;1,46;0,76;25,92;54,61;7,25;54,61;17;CCC+
Id_122;2014;BOLIVIA;153,17;153,17;708,13;1.085,33;958,51;1.020,69;64,63;39,59;1,22;0,45;3,89;16,22;0,96;14,11;5,95;3,63;11,08;14;B+
Id_009;2014;BOLIVIA;534,82;572,07;1.443,42;2.707,32;2.357,66;2.520,42;186,90;106,63;1,00;0,29;4,29;18,80;1,33;21,13;6,90;3,03;11,82;14;B+
Id_123;2014;BOLIVIA;534,52;534,52;1.149,39;2.366,09;1.932,34;2.141,85;224,24;94,31;2,02;0,77;4,38;20,22;1,97;22,59;9,48;3,99;11,43;14;B+
Id_010;2014;BOLIVIA;150,82;202,66;1.172,05;1.748,47;1.403,94;1.591,22;157,25;86,11;1,37;0,95;5,03;16,13;1,40;11,59;8,99;3,75;12,98;14;B+
Id_011;2014;BOLIVIA;35,05;255,46;573,94;1.002,72;859,70;900,20;102,52;74,86;0,22;5,59;8,70;16,22;1,43;25,48;10,22;6,01;10,22;15;B
Id_012;2014;BRAZIL;71,62;8.524,93;20.135,94;37.159,93;1.434,89;34.315,41;2.844,52;1.716,41;10,49;4,07;4,46;6,73;0,50;22,94;7,65;3,06;14,96;9;BBB
Id_014;2014;BRAZIL;59,31;302,04;3.420,28;4.739,91;3.141,44;4.260,05;479,85;589,36;8,06;4,27;12,97;12,95;1,28;6,37;10,12;10,21;15,27;12;BB
Id_015;2014;BRAZIL;22,41;512,05;3.661,73;6.395,92;2.047,15;5.228,16;1.167,76;675,14;9,50;2,67;7,95;9,12;1,40;8,01;18,26;4,21;22,90;15;B
Id_126;2014;BRAZIL;30,09;189,90;4.725,82;5.786,41;1.728,65;5.214,64;571,77;243,22;1,80;1,40;4,55;8,42;0,88;3,28;9,88;3,63;11,75;12;BB
Id_016;2014;BRAZIL;17,81;926,46;6.594,37;9.602,50;4.361,27;8.233,88;1.368,62;909,51;8,54;4,15;10,26;0,28;0,03;9,65;14,25;8,33;18,69;12;BB
Id_017;2014;BRAZIL;39,31;475,03;724,21;1.494,88;1.076,93;1.401,60;93,27;91,43;8,10;9,58;6,46;-13,74;-1,06;31,78;6,24;10,58;16,18;12;BB
Id_018;2014;BRAZIL;300,35;2.699,09;11.480,27;22.428,72;12.854,16;20.293,12;2.135,60;1.356,60;8,68;2,09;6,39;12,97;1,21;12,03;9,52;5,61;17,77;11;BB+
Id_019;2014;BRAZIL;63,49;2.238,78;1.643,02;5.674,01;3.154,54;5.274,21;399,80;256,48;10,10;3,64;4,68;13,17;0,90;39,46;7,05;4,04;17,13;12;BB
Id_134;2014;BRAZIL;0,08;10,54;323,43;345,80;261,49;311,46;34,34;70,72;11,69;2,24;20,03;-4,41;-0,51;3,05;9,93;16,06;9,93;8;BBB+
Id_021;2014;BRAZIL;1,77;123,55;951,31;1.095,53;364,40;924,54;171,00;64,58;1,79;0,61;5,54;13,75;1,91;11,28;15,61;2,89;28,32;12;BB
Id_023;2014;BRAZIL;7,83;79,08;621,67;703,49;221,53;612,97;90,53;40,03;8,25;-0,09;6,01;19,11;3,16;11,24;12,87;1,77;12,30;11;BB+
Id_131;2014;BRAZIL;103,37;317,89;95,04;652,85;282,80;591,17;61,68;48,69;12,56;3,86;8,34;21,82;2,12;48,69;9,45;7,89;19,84;15;B
Id_024;2014;BRAZIL;0,36;10,93;2.190,15;2.481,26;1.533,47;1.969,11;512,16;233,40;6,60;2,80;11,50;3,90;0,80;0,40;20,60;9,10;20,30;11;BB+
Id_025;2014;BRAZIL;1.910,91;46.578,51;92.482,38;222.155,52;54.091,66;200.140,87;22.014,65;10.024,82;9,91;3,97;4,95;3,95;0,46;20,97;9,91;4,57;17,50;9;BBB
Id_026;2014;BRAZIL;5.462,31;112.230,72;130.376,41;348.772,33;79.694,38;317.931,54;30.840,79;17.180,67;7,78;3,11;4,97;19,78;1,63;32,18;8,84;3,45;16,50;9;BBB
Id_027;2014;BRAZIL;5.748,12;181.816,88;157.907,29;438.375,43;121.493,45;418.786,41;19.589,02;14.863,53;7,63;2,51;3,70;34,58;1,49;41,48;4,47;3,38;16,90;9;BBB
Id_028;2014;BRAZIL;4.986,82;102.361,58;227.829,19;400.920,09;157.797,03;377.539,05;23.381,04;8.898,33;8,28;0,33;2,46;15,23;0,74;25,53;5,83;3,42;16,07;9;BBB
Id_029;2014;BRAZIL;305,43;7.763,97;6.336,16;23.035,51;5.376,90;20.510,02;2.525,49;793,72;12,71;2,24;3,10;12,44;1,20;33,70;10,96;2,12;14,66;9;BBB
Id_030;2014;BRAZIL;6.600,09;167.759,34;170.116,09;455.152,02;111.000,64;418.150,06;37.001,96;19.538,56;7,28;3,29;4,48;23,02;1,81;36,86;8,13;3,34;16,90;8;BBB+
Id_032;2014;CHILE;1.255,27;4.819,05;37.671,16;50.271,95;30.951,67;45.920,51;4.351,44;2.168,50;2,81;1,72;4,58;22,41;1,95;9,59;8,66;2,47;14,01;5;A+
Id_033;2014;CHILE;355,25;4.873,73;23.397,79;33.520,74;23.496,45;30.610,30;2.910,44;1.038,70;0,88;0,93;3,33;14,64;1,36;14,54;8,68;2,66;12,39;10;BBB-
Id_034;2014;CHILE;1.026,78;5.016,15;36.018,06;45.516,53;29.801,38;41.342,61;4.173,92;2.049,88;1,25;1,20;4,65;24,77;2,24;11,02;9,17;2,71;13,32;5;A+
Id_035;2014;CHILE;1.439,07;6.896,61;25.969,79;39.297,47;25.729,72;36.332,33;2.965,14;1.264,41;2,10;1,09;3,48;20,58;1,56;17,55;7,55;2,34;7,55;6;A
Id_135;2014;CHILE;402,09;720,55;476,07;2.339,51;1.763,62;2.182,26;157,25;28,89;2,25;3,43;1,41;2,30;0,16;30,80;6,72;1,17;6,72;6;A
Id_036;2014;CHILE;838,39;1.758,65;6.131,73;8.278,95;5.819,38;7.671,35;607,60;161,61;0,44;0,46;2,11;19,10;1,43;21,24;7,34;1,75;7,34;8;BBB+
Id_037;2014;CHILE;445,83;1.084,91;6.106,23;8.308,11;5.450,72;7.684,03;624,08;194,90;1,51;0,86;2,51;16,38;1,18;13,06;11,43;2,23;11,43;10;BBB-
Id_040;2014;COLOMBIA;5.684,90;7.777,39;31.010,67;50.367,15;32.141,43;43.986,81;6.380,34;1.875,27;0,57;5,96;4,31;15,61;2,00;15,44;12,67;3,78;11,51;9;BBB
Id_041;2014;COLOMBIA;1.087,29;2.860,40;13.141,49;17.573,04;14.097,41;16.016,28;1.556,77;810,50;5,43;5,43;4,71;8,93;0,65;16,28;8,86;2,43;8,86;9;BBB
Id_042;2014;COLOMBIA;4.679,24;9.991,68;48.140,28;62.542,28;39.768,81;55.283,43;7.258,85;2.562,30;1,17;8,56;4,41;1,09;0,12;15,98;11,61;3,07;13,29;9;BBB
Id_043;2014;COLOMBIA;635,16;2.407,06;8.652,60;12.736,64;8.346,93;11.301,34;1.435,30;437,75;4,94;4,94;3,13;-30,13;-3,14;18,90;11,27;4,52;12,29;13;BB-
Id_045;2014;COLOMBIA;2.202,42;5.644,86;21.586,94;28.471,61;20.576,69;25.934,81;2.536,80;1.507,57;2,63;4,98;5,87;15,36;1,51;19,83;10,94;3,46;10,89;10;BBB-
Id_048;2014;COSTA_RICA;166,30;448,84;3.208,30;4.619,71;3.125,80;3.746,00;873,72;317,45;2,42;0,98;7,37;7,17;1,36;9,72;18,91;7,92;18,91;11;BB+
Id_049;2014;COSTA_RICA;1.207,52;1.538,65;6.216,47;10.243,82;8.805,89;9.324,02;919,79;345,75;2,12;0,30;3,51;8,34;0,75;15,02;8,98;3,55;8,98;12;BB
Id_051;2014;COSTA_RICA;951,00;369,25;6.063,74;8.990,95;6.046,48;8.182,69;808,27;318,40;1,79;0,24;3,77;6,09;0,57;4,11;8,99;3,78;8,99;12;BB
Id_053;2014;ECUADOR;1.041,80;1.017,30;2.124,50;3.925,00;3.423,10;3.629,60;295,40;155,80;0,48;1,17;4,32;14,55;1,14;25,92;7,53;5,16;7,53;15;B
Id_054;2014;ECUADOR;1.683,30;1.956,60;9.317,90;14.114,50;11.199,00;13.093,80;1.020,70;867,30;2,21;1,26;6,42;8,04;0,59;13,86;7,23;6,18;7,23;15;B
Id_056;2014;EL_SALVADOR;98,10;893,00;2.876,42;3.984,52;2.651,89;3.428,14;556,38;200,96;1,48;1,24;5,07;16,28;2,18;22,41;13,96;2,88;16,80;11;BB+
Id_057;2014;EL_SALVADOR;38,10;254,20;1.549,60;2.093,90;1.270,50;1.808,60;285,30;94,10;2,70;1,29;4,56;8,37;1,12;12,14;13,63;3,31;17,16;11;BB+
Id_058;2014;GUATEMALA;16,17;153,77;1.041,87;1.855,98;1.411,58;1.686,33;169,65;132,69;1,18;1,23;7,56;25,47;2,17;8,29;9,14;5,73;9,14;13;BB-
Id_117;2014;MEXICO;71,00;97,36;821,17;1.207,30;1.003,40;1.031,32;175,97;95,33;17,91;20,05;8,10;-2,27;-0,31;8,06;14,58;12,28;12,89;15;B
Id_127;2014;MEXICO;409,70;2.057,75;5.554,90;8.381,03;3.873,35;7.708,45;672,58;141,05;0,14;1,32;1,60;18,77;1,35;24,55;8,03;1,59;8,03;12;BB
Id_059;2014;MEXICO;847,19;3.082,35;4.084,79;7.737,80;5.963,51;6.956,52;781,29;2.682,70;9,31;12,58;36,87;11,18;1,16;39,83;10,10;30,15;14,91;11;BB+
Id_060;2014;MEXICO;103,95;83,03;1.288,29;1.538,25;8,49;901,69;636,57;839,58;2,66;8,01;59,81;40,54;15,39;5,40;41,38;33,73;33,08;9;BBB
Id_062;2014;MEXICO;134,33;1.148,53;0,00;3.122,91;169,18;2.895,37;227,54;3,47;0,00;0,00;0,10;8,02;0,13;36,78;7,29;0,30;14,01;10;BBB-
Id_063;2014;MEXICO;6.875,80;12.746,09;31.630,72;63.639,22;31.455,84;56.600,15;7.039,07;2.557,28;3,75;2,82;4,28;14,16;1,57;20,03;11,06;2,78;16,17;8;BBB+
Id_064;2014;MEXICO;8.437,97;25.214,97;54.992,73;104.039,41;49.861,67;94.936,74;9.102,66;5.704,24;2,71;3,33;5,78;18,75;1,69;24,24;8,75;3,45;15,22;7;A-
Id_065;2014;MEXICO;7.393,74;10.345,22;32.538,39;74.787,27;38.341,96;65.047,02;9.740,25;4.471,06;2,19;5,32;5,84;5,82;0,72;13,83;13,02;5,43;15,50;7;A-
Id_066;2014;MEXICO;5.002,17;16.724,15;32.456,65;59.444,76;33.577,05;53.004,28;6.440,48;2.621,96;2,91;2,44;4,64;13,72;1,40;28,13;10,83;3,18;15,26;8;BBB+
Id_067;2014;MEXICO;2.764,57;4.719,32;15.726,32;40.443,67;20.844,48;37.179,24;3.264,44;1.403,32;5,29;3,29;3,73;1,76;0,15;11,67;8,07;3,94;13,22;7;A-
Id_068;2014;MEXICO;920,91;3.174,07;13.587,51;19.131,95;5.839,31;14.186,78;4.945,17;658,17;3,42;1,17;3,60;22,70;5,62;16,59;25,85;1,90;25,85;8;BBB+
Id_069;2014;MEXICO;770,98;2.322,70;6.609,34;9.384,33;5.740,63;8.484,73;899,60;334,26;1,55;0,57;3,84;12,49;1,19;24,75;9,59;2,95;12,21;10;BBB-
Id_070;2014;MEXICO;121,48;399,04;1.676,18;2.464,80;1.305,00;2.297,39;167,41;83,86;1,44;1,85;3,44;13,42;0,87;16,19;6,79;2,95;12,43;13;BB-
Id_071;2014;MEXICO;1.895,30;3.473,03;12.131,61;19.662,66;11.272,25;17.607,49;2.055,17;878,58;3,13;1,69;4,87;11,99;1,30;17,66;10,45;4,45;13,30;8;BBB+
Id_072;2014;MEXICO;79,29;353,58;1.038,52;1.710,01;727,00;1.562,17;147,85;53,68;1,37;0,55;3,32;6,81;0,50;20,68;8,65;2,57;17,10;13;BB-
Id_073;2014;MEXICO;1.097,16;1.863,16;546,27;3.499,46;992,25;3.151,65;347,81;25,82;0,11;0,78;0,84;11,36;1,01;53,24;9,94;5,86;15,95;11;BB+
Id_076;2014;PANAMA;205,40;1.603,80;8.725,80;13.232,90;9.626,40;11.698,40;1.534,50;425,20;1,58;0,35;3,40;20,95;2,51;12,12;11,60;1,79;17,66;9;BBB
Id_077;2014;PANAMA;571,60;3.495,00;11.544,40;17.077,00;11.371,40;15.121,50;1.955,50;899,80;0,35;4,22;4,96;11,66;1,25;20,47;11,45;4,64;13,06;10;BBB-
Id_078;2014;PANAMA;0,97;318,92;1.418,96;1.838,82;874,50;1.648,20;190,62;42,48;2,70;0,07;2,43;11,08;1,21;17,34;10,37;1,83;11,86;11;BB+
Id_079;2014;PANAMA;123,00;1.231,50;6.271,30;8.312,20;6.103,50;7.581,60;730,60;255,10;2,53;0,66;3,12;10,98;0,93;14,82;10,56;2,30;13,60;9;BBB
Id_080;2014;PANAMA;24,80;387,40;2.442,90;3.619,20;2.360,40;3.354,00;265,20;126,60;1,81;0,44;3,77;16,89;1,28;10,70;10,06;2,50;15,73;11;BB+
Id_081;2014;PANAMA;348,50;4.143,40;3.121,00;9.319,30;8.393,60;8.662,70;656,60;184,40;1,31;0,00;2,05;16,15;1,16;44,46;7,05;1,33;7,05;9;BBB
Id_083;2014;PARAGUAY;155,95;263,11;235,02;516,18;445,87;452,35;63,83;8,14;2,00;1,70;3,37;18,31;2,22;50,97;12,37;4,13;12,37;14;B+
Id_085;2014;PARAGUAY;431,57;399,64;2.051,07;2.963,95;2.102,82;2.782,32;181,63;104,72;1,78;1,08;3,77;15,33;1,02;13,48;7,95;2,81;7,95;13;BB-
Id_086;2014;PARAGUAY;532,84;695,30;2.288,21;3.493,04;3.093,76;3.141,13;351,90;124,81;0,93;1,05;3,92;23,73;2,41;19,91;10,07;2,48;12,38;13;BB-
Id_089;2014;PERU;6.153,20;8.973,94;25.947,40;38.743,89;27.985,70;35.413,17;3.330,72;1.983,48;2,59;2,51;5,54;20,94;1,76;23,16;8,60;3,83;14,45;8;BBB+
Id_090;2014;PERU;3.541,71;3.666,83;11.017,29;15.742,14;12.198,43;13.850,65;1.891,49;895,38;2,87;2,45;5,90;18,13;2,09;23,29;12,02;3,23;13,77;8;BBB+
Id_091;2014;PERU;4.711,59;5.157,89;14.750,22;21.066,23;13.459,93;19.197,55;1.868,68;900,40;2,22;1,22;4,50;26,81;2,26;24,48;8,87;2,44;13,78;7;A-
Id_092;2014;PERU;2.033,07;2.142,78;7.351,32;10.959,83;7.082,28;9.922,98;1.036,85;705,09;2,46;2,13;6,74;25,51;2,27;19,55;9,46;4,00;15,16;9;BBB
Id_093;2014;PERU;688,94;168,31;2.285,26;3.087,34;2.131,12;2.845,36;241,98;146,57;1,63;1,84;5,19;13,79;1,12;5,45;7,84;3,11;13,37;10;BBB-
Id_097;2014;URUGUAY;1.015,05;1.950,72;1.779,67;3.963,63;3.455,06;3.631,61;332,03;140,42;0,29;0,65;3,81;19,73;1,67;49,22;8,38;4,81;8,38;9;BBB
Id_098;2014;URUGUAY;98,84;152,82;1.614,48;1.699,87;777,47;954,60;745,27;177,27;2,25;-2,45;11,42;7,37;3,27;8,99;43,84;9,91;43,84;9;BBB
Id_100;2014;URUGUAY;3.909,04;6.938,29;5.670,33;15.019,42;13.398,29;13.761,88;1.257,54;656,49;2,25;1,76;4,76;14,16;1,22;46,20;8,37;4,76;8,37;9;BBB
Id_124;2014;URUGUAY;90,93;221,29;158,77;407,17;346,28;362,52;44,65;14,83;0,47;-0,11;3,75;4,35;0,41;54,35;10,97;7,72;10,97;16;B-
Id_101;2014;URUGUAY;1.378,43;2.371,92;2.564,87;5.326,29;4.548,84;4.945,90;380,40;211,15;0,35;0,79;4,23;3,92;0,28;44,53;7,14;4,47;7,14;10;BBB-
Id_001;2014;PANAMA;40,90;427,50;3.524,00;4.480,20;2.874,30;4.110,50;369,70;116,30;1,27;0,23;2,81;19,72;1,61;9,54;8,25;1,84;14,05;10;BBB-
Id_128;2013;ARGENTINA;45,32;47,30;120,69;204,65;111,43;193,22;11,43;8,61;4,05;3,24;4,89;13,13;0,68;23,11;5,58;9,28;5,58;17;CCC+
Id_002;2013;ARGENTINA;954,28;854,23;3.456,35;5.039,50;2.858,86;4.234,94;804,55;373,53;1,61;0,52;8,24;37,64;5,62;16,95;15,96;7,87;15,96;17;CCC+
Id_129;2013;BOLIVIA;17,77;57,58;558,84;732,43;599,15;653,94;78,49;63,07;0,89;0,67;9,06;15,22;1,64;7,86;10,72;7,10;10,72;14;B+
Id_119;2013;BOLIVIA;19,41;33,29;927,48;1.106,09;848,19;1.013,24;92,85;126,22;0,66;0,34;12,47;31,60;2,43;3,01;8,39;8,95;8,39;14;B+
Id_007;2013;BOLIVIA;161,87;471,71;1.064,07;2.107,26;1.897,29;1.950,48;156,79;85,30;1,80;1,92;4,52;9,18;0,78;22,38;7,44;5,72;7,44;14;B+
Id_008;2013;BOLIVIA;420,98;479,78;1.517,96;2.627,03;2.350,48;2.430,45;196,58;101,53;2,23;0,46;4,15;14,83;1,14;18,26;7,48;3,32;12,88;14;B+
Id_120;2013;BOLIVIA;104,11;104,11;621,30;883,02;735,76;825,67;57,35;45,62;0,85;1,96;5,75;16,84;1,13;11,79;6,49;4,90;6,49;14;B+
Id_121;2013;BOLIVIA;1,17;10,06;13,59;27,53;12,76;13,75;13,78;1,07;0,11;0,62;3,93;1,37;0,69;36,54;50,05;7,82;50,05;16;B-
Id_122;2013;BOLIVIA;125,14;125,14;578,35;949,99;829,26;893,66;56,32;31,98;1,30;0,75;3,55;16,20;0,97;13,17;5,93;3,56;11,50;14;B+
Id_009;2013;BOLIVIA;420,00;464,98;1.266,53;2.258,74;1.960,19;2.094,24;164,50;82,07;1,45;0,47;3,95;14,93;1,14;20,59;7,28;3,19;11,59;14;B+
Id_123;2013;BOLIVIA;389,42;389,42;931,92;1.936,25;1.600,69;1.742,19;194,07;71,77;1,26;0,27;3,82;14,46;1,43;20,11;10,02;4,24;11,24;14;B+
Id_010;2013;BOLIVIA;264,50;287,53;1.065,21;1.676,34;1.335,56;1.537,31;139,03;77,45;1,33;1,55;5,02;9,40;0,82;17,15;8,29;4,10;13,70;14;B+
Id_011;2013;BOLIVIA;80,43;202,00;397,21;718,25;637,89;668,58;49,67;49,52;0,18;0,35;2,98;0,89;0,05;28,12;6,92;3,13;6,92;15;B
Id_012;2013;BRAZIL;87,65;13.649,38;23.319,31;44.816,89;3.599,29;41.783,20;3.033,69;1.968,99;11,59;7,03;4,08;-6,87;-0,45;30,46;6,77;2,85;14,51;9;BBB
Id_014;2013;BRAZIL;70,74;424,34;3.399,78;4.903,31;3.300,79;4.413,03;490,27;555,27;8,10;2,73;12,25;17,68;1,72;8,65;10,00;11,21;12,69;13;BB-
Id_015;2013;BRAZIL;34,79;275,13;8.553,49;11.941,92;2.924,59;10.498,05;1.443,88;857,04;5,30;2,69;7,48;13,05;1,55;2,30;12,09;3,47;13,45;15;B
Id_126;2013;BRAZIL;3,91;167,90;4.266,04;5.522,01;1.679,33;4.959,26;562,75;235,45;1,74;1,63;4,96;3,83;0,48;3,04;10,19;4,10;11,55;13;BB-
Id_016;2013;BRAZIL;20,31;853,56;6.439,93;9.173,63;3.991,46;8.194,45;979,18;1.232,31;12,60;7,25;14,46;-6,33;-0,76;9,30;10,67;9,53;13,44;12;BB
Id_018;2013;BRAZIL;313,54;4.401,14;11.323,01;22.606,30;13.021,71;20.418,47;2.187,82;1.489,08;10,45;1,96;7,03;16,01;1,56;19,47;9,68;5,50;18,34;11;BB+
Id_134;2013;BRAZIL;0,08;7,73;405,00;406,45;319,91;360,74;45,71;82,59;16,08;7,58;16,25;-0,11;-0,01;1,90;11,25;11,00;11,25;8;BBB+
Id_021;2013;BRAZIL;1,78;105,06;1.235,32;1.396,08;433,98;1.226,14;169,94;77,66;1,91;1,05;5,98;13,30;1,59;7,53;12,17;2,65;23,65;12;BB
Id_131;2013;BRAZIL;106,38;297,43;101,62;581,02;246,66;518,57;62,45;50,98;7,11;4,44;8,79;14,57;1,43;51,19;10,75;8,36;24,43;15;B
Id_024;2013;BRAZIL;0,01;16,60;1.498,00;1.790,42;1.314,02;1.387,65;402,76;197,64;4,40;3,00;11,60;1,30;0,30;0,90;22,50;7,40;22,50;11;BB+
Id_025;2013;BRAZIL;2.330,57;40.548,09;96.644,70;206.417,54;57.019,76;179.309,63;27.107,91;11.692,88;9,99;5,38;5,89;3,68;0,51;19,64;13,13;5,03;19,20;9;BBB
Id_026;2013;BRAZIL;5.181,54;136.454,46;137.250,91;385.818,38;92.643,00;355.422,76;30.395,62;16.338,30;7,85;4,39;4,30;17,03;1,36;35,37;7,88;3,53;16,60;9;BBB
Id_027;2013;BRAZIL;5.497,66;198.940,86;121.425,18;412.443,50;120.544,65;395.027,91;17.415,58;15.575,07;10,00;4,16;3,88;30,59;1,26;48,23;4,22;3,31;16,60;9;BBB
Id_028;2013;BRAZIL;4.877,39;79.508,62;209.974,13;364.655,15;153.271,22;349.626,94;15.028,21;11.904,11;7,20;2,06;3,59;24,35;0,85;21,80;4,12;3,66;15,13;9;BBB
Id_030;2013;BRAZIL;7.042,23;151.432,07;175.135,95;469.760,09;116.756,27;434.528,55;35.231,54;17.018,91;8,06;2,19;3,78;20,20;1,50;32,24;7,50;3,31;16,60;8;BBB+
Id_032;2013;CHILE;2.574,65;4.976,17;39.971,19;51.582,46;33.343,06;47.087,69;4.494,77;2.055,83;2,93;1,81;4,16;20,01;1,72;9,65;8,71;2,40;13,82;5;A+
Id_033;2013;CHILE;389,33;3.580,14;24.984,08;33.393,25;23.794,72;30.114,95;3.278,29;873,85;0,71;0,87;2,95;11,41;1,07;10,72;9,82;2,38;13,22;10;BBB-
